idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage,time
3966,69,50,18,"white",0,1,12,0,0,0,0,4,3,,3,1.480769,.5,40,25,1.584745,2
3966,70,50,19,"white",0,1,12,0,0,0,0,4,3,0,0,2.557692,1.583333,40,56,1.762589,3
3966,71,50,20,"white",0,1,12,0,0,0,0,4,3,0,0,3.5,2.5,40,49,2.053495,4
3966,72,50,21,"white",0,1,12,0,0,0,0,4,3,0,0,4.5,3.5,40,52,2.083182,5
3966,73,50,22,"white",0,1,12,0,0,0,0,4,3,0,0,5.538462,4.583333,40,54,2.069818,6
3966,75,50,24,"white",1,0,12,0,0,0,0,4,3,,0,5.865385,0,25,17,1.910543,7
3966,78,50,27,"white",1,0,12,0,0,0,0,4,3,,0,7.211538,2.166667,40,18,2.10698,9
3966,85,50,34,"white",1,0,12,0,0,1,0,9,7,0,0,7.365385,.4166667,4,8,1.420644,13
3968,87,51,35,"white",1,0,18,1,0,0,0,4,3,0,,15.55769,.0833333,45,104,2.467192,14
3968,88,51,36,"white",1,0,18,1,0,0,0,4,3,0,10,16.69231,1.166667,47,59,2.355125,15
3969,82,47,34,"white",1,0,14,0,1,0,0,11,8,0,5,4.057693,0,8,70,0,11
3970,72,49,23,"white",1,0,15,0,0,1,0,8,1,,1,3.769231,.9166667,40,45,1.985201,5
3970,73,49,24,"white",1,0,15,0,0,1,0,11,1,1,0,4.769231,1.583333,21,52,2.365105,6
3970,75,49,25,"white",1,0,15,0,0,1,0,11,1,,0,5.769231,3.5,24,52,2.27692,7
3970,77,49,28,"white",1,0,15,0,0,1,0,11,1,0,0,5.769231,4,24,0,2.27692,8
3970,82,49,33,"white",0,0,15,0,0,0,0,9,7,0,0,7.807693,.25,3,63,1.896119,11
3971,83,52,31,"white",1,0,15,1,0,0,0,11,3,0,0,8.923077,.5,24,50,1.936673,12
3971,85,52,33,"white",1,0,15,1,0,0,0,11,13,1,,10.92308,2.583333,35,104,2.047808,13
3971,87,52,35,"white",1,0,15,1,0,0,0,11,2,0,,12.80769,4.5,32,98,2.156069,14
3972,82,50,31,"white",1,0,14,0,0,1,0,9,7,0,38,2.647436,.3333333,2,15,1.098612,11
3972,83,50,32,"white",0,0,14,0,0,1,0,3,3,0,,2.647436,.4166667,5,,.4054651,12
3972,88,50,38,"white",0,0,14,0,0,1,0,8,3,1,10,3.76282,1.083333,40,58,1.206385,15
3973,71,51,19,"white",0,1,12,0,0,0,0,11,8,,12,.25,.0833333,40,13,1.347073,4
3973,73,51,21,"white",0,1,12,0,0,1,0,4,6,,4,1.153846,.25,45,47,1.822682,6
3973,75,51,23,"white",0,1,12,0,0,1,0,6,8,,0,2.076923,1.583333,48,48,1.217396,7
3974,87,44,42,"white",1,0,13,0,0,0,0,4,2,0,,15.72436,14.16667,45,104,2.554085,14
3974,88,44,43,"white",1,0,13,0,0,0,0,4,2,0,0,17.14744,15.58333,45,74,2.622939,15
3975,68,46,21,"white",1,0,12,0,0,0,0,9,7,,0,.75,,6,39,.6462636,1
3975,69,46,22,"white",1,0,12,0,0,0,0,11,6,,0,1.711538,.5,25,50,1.627093,2
3976,68,46,21,"white",0,1,14,0,0,0,0,5,8,,0,1,0,22,52,2.853805,1
3976,69,46,22,"white",0,1,14,0,0,0,0,5,8,,0,2,1,35,52,1.996854,2
3976,70,46,23,"white",0,1,14,0,0,0,0,5,8,1,0,2.961538,1.916667,16,50,3.005013,3
3977,71,49,21,"white",0,1,14,0,0,0,0,,3,,,1.916667,1.916667,21,,1.903199,4
3977,73,49,23,"white",1,0,14,0,0,0,0,6,3,,,1.916667,.0833333,40,,1.9998,6
3977,75,49,25,"white",1,0,14,0,0,0,0,6,3,,0,2.916667,1.583333,32,52,2.001297,7
3977,77,49,27,"white",1,0,14,0,0,0,0,6,3,0,0,3.108974,.1666667,40,10,1.515723,8
3977,80,49,30,"white",1,0,14,0,0,0,0,11,3,1,0,3.916667,.9166667,18,42,1.507408,10
3977,82,49,32,"white",1,0,14,0,0,0,0,7,3,1,,5.416667,.4166667,40,78,1.640936,11
3977,83,49,33,"white",1,0,14,0,0,0,0,7,2,0,,5.416667,1.5,36,,2.062732,12
3977,85,49,35,"white",1,0,14,0,0,0,0,7,3,1,,7.416667,3.5,40,104,2.124555,13
3977,87,49,37,"white",1,0,14,0,0,0,0,7,3,0,,9.416666,5.416667,36,104,2.326543,14
3977,88,49,38,"white",0,0,14,0,0,0,0,7,3,0,0,10.78205,6.833333,38,71,2.329592,15
3978,82,52,29,"white",1,0,14,0,0,0,0,8,3,0,0,6.884615,.5,15,76,1.528227,11
3978,85,52,32,"white",1,0,14,0,0,0,0,8,2,0,0,9.865384,.6666667,35,101,1.836159,13
3978,87,52,34,"white",1,0,14,0,0,0,0,8,3,0,,11.86538,2.666667,40,104,2.170486,14
3978,88,52,35,"white",1,0,14,0,0,0,0,8,3,0,0,13.26923,4,50,73,2.005736,15
3980,75,52,22,"white",0,1,15,0,0,0,0,6,6,,32,2.070513,.4166667,48,20,1.479759,7
3983,68,44,23,"black",1,0,12,0,0,0,0,4,6,,0,.5,0,40,26,1.704054,1
3983,70,44,25,"black",1,0,12,0,0,0,0,4,6,1,0,2.384615,1.916667,40,50,1.865145,3
3983,71,44,26,"black",1,0,12,0,0,0,0,4,1,1,0,3.230769,2.916667,40,44,1.979387,4
3983,72,44,27,"black",1,0,12,0,0,0,0,4,6,1,0,4.307693,4,40,56,1.940081,5
3983,73,44,28,"black",1,0,12,0,0,0,0,4,6,0,0,5.307693,5,40,52,1.848582,6
3983,75,44,30,"black",1,0,12,0,0,0,0,4,6,,0,6.230769,1,40,48,1.846004,7
3983,77,44,32,"black",1,0,12,0,0,0,0,4,6,0,8,7,,40,40,2.190036,8
3983,78,44,33,"black",1,0,12,0,0,0,0,4,6,0,21,7.596154,3,40,31,2.276767,9
3983,80,44,35,"black",1,0,12,0,0,0,0,4,6,,26,8.596154,3,40,52,2.276767,10
3983,82,44,37,"black",1,0,12,0,0,0,0,4,6,0,,9.615385,3,45,53,2.773337,11
3983,85,44,40,"black",1,0,12,0,0,0,0,4,6,1,,12.73077,3,40,104,2.891537,13
3983,87,44,42,"black",1,0,12,0,0,0,0,4,6,0,,14.73077,3,40,104,2.969915,14
3983,88,44,43,"black",1,0,12,0,0,0,0,4,5,0,0,16.05769,3,40,69,3.020169,15
3984,78,43,34,"white",1,0,11,0,0,0,0,6,8,,0,.0961538,.0833333,40,5,1.25938,9
3984,80,43,36,"white",0,0,11,0,0,0,0,6,3,,0,.3333333,.3333333,40,1,1.586838,10
3984,82,43,38,"white",0,0,11,0,0,0,0,6,4,0,,1.833333,1.416667,,78,1.446919,11
3984,83,43,39,"white",0,0,11,0,0,0,0,8,3,0,4,2.717949,2.416667,40,46,1.463896,12
3984,85,43,41,"white",0,0,11,0,0,0,0,9,3,0,36,3.141026,.25,40,22,1.420644,13
3984,87,43,43,"white",0,0,11,0,0,0,0,6,3,0,,5.141026,1.916667,40,104,1.469675,14
3984,88,43,45,"white",0,0,11,0,0,0,0,6,3,,3,6.467949,2.166667,40,69,1.468965,15
3985,68,48,20,"white",0,1,12,0,0,0,0,4,3,,0,.2884615,.1666667,65,15,1.211577,1
3985,70,48,22,"white",0,1,12,0,0,1,0,4,5,0,3,1.673077,1,40,49,1.488152,3
3985,71,48,23,"white",1,0,12,0,0,1,0,4,5,0,0,2.673077,1.916667,40,52,1.331361,4
3985,72,48,24,"white",1,0,12,0,0,0,0,4,,,5,3.038461,2.666667,40,19,1.360348,5
3985,73,48,25,"white",1,0,12,0,0,0,0,4,6,0,8,3.730769,.75,40,36,1.597267,6
3985,75,48,27,"white",1,0,12,0,0,0,0,4,6,,0,4.038462,2.75,40,16,1.553868,7
3985,77,48,29,"white",1,0,12,0,0,1,0,4,6,1,3,4.038462,3.083333,40,0,1.357157,8
3985,80,48,32,"white",0,0,12,0,0,1,0,11,8,0,,5.057693,.8333333,40,53,1.385139,10
3985,82,48,34,"white",0,0,12,0,0,1,0,11,8,1,,6.942307,2.833333,40,98,1.609438,11
3985,83,48,35,"white",0,0,12,0,0,1,0,11,8,1,0,7.961538,3.833333,40,53,1.608476,12
3985,85,48,37,"white",0,0,12,0,0,0,1,4,6,1,,9.884615,1.083333,40,100,1.698538,13
3985,87,48,39,"white",0,0,12,0,0,0,1,4,6,0,,11.88461,3.083333,40,104,1.351412,14
3985,88,48,40,"white",0,0,12,0,0,0,1,4,6,0,0,13.17308,4.416667,40,67,1.837401,15
3986,68,50,17,"white",0,1,10,0,0,0,0,9,7,,0,.1923077,.0833333,40,10,.2407985,1
3988,68,42,25,"white",1,0,12,0,1,0,0,12,3,,8,.8461539,.75,40,44,1.611979,1
3988,69,42,26,"white",0,0,12,0,1,0,0,12,3,,0,1.846154,1.666667,40,52,1.614304,2
3988,70,42,27,"white",0,0,12,0,1,0,0,12,3,0,0,2.903846,2.75,40,55,1.692167,3
3988,71,42,28,"white",0,0,12,0,1,0,0,12,3,1,0,3.980769,3.833333,42,56,1.771511,4
3988,72,42,29,"white",0,0,12,0,1,0,0,12,3,1,0,4.884615,4.666667,40,47,1.889597,5
3988,73,42,30,"white",0,0,12,0,1,0,0,12,3,0,0,5.923077,5.75,45,54,1.776181,6
3988,75,42,32,"white",0,0,12,0,1,0,0,12,2,,0,7.75,7.75,45,52,1.89034,7
3988,77,42,34,"white",0,0,12,0,1,0,0,12,3,0,0,9.666667,9.666667,45,52,1.872839,8
3988,78,42,35,"white",0,0,12,0,1,0,0,12,3,1,0,10.75,10.75,43,55,2.125834,9
3988,80,42,37,"white",0,0,12,0,1,0,0,12,2,,,12.66667,12.66667,42,98,2.172019,10
3988,82,42,39,"white",0,0,12,0,1,0,0,12,3,0,,14.75,14.75,45,98,2.332144,11
3988,83,42,40,"white",0,0,12,0,1,0,0,12,3,0,0,15.75,15.66667,45,52,2.307377,12
3988,87,42,44,"white",0,0,12,0,1,0,0,12,3,0,,19.75,19.75,46,104,2.949092,14
3988,88,42,45,"white",0,0,12,0,1,0,0,12,2,0,0,21.16667,21.16667,45,72,2.324091,15
3989,68,44,23,"white",1,0,12,0,1,0,0,6,3,,0,.0576923,0,40,3,1.339411,1
3989,70,44,25,"white",0,0,12,0,1,0,0,6,3,0,0,.9166667,.9166667,40,44,1.539446,3
3989,71,44,26,"white",0,0,12,0,0,1,0,6,3,,2,1.955128,1.416667,40,54,1.611766,4
3989,72,44,27,"white",0,0,12,0,0,0,0,7,3,0,0,2.878205,1,40,48,1.624316,5
3989,73,44,28,"white",1,0,12,0,0,0,0,7,3,,0,3.339744,1.416667,40,24,1.716937,6
3990,73,43,29,"white",1,0,11,0,1,0,0,1,10,,0,.0384615,0,25,1,.9845695,6
3990,82,43,38,"white",1,0,11,0,1,0,0,11,8,1,,3.217949,1.75,40,98,1.652497,11
3990,83,43,39,"white",1,0,11,0,1,0,0,11,8,1,0,4.179487,2.666667,40,50,1.671812,12
3990,85,43,41,"white",1,0,11,0,1,0,0,11,8,1,,6.179487,4.75,40,104,1.891729,13
3990,87,43,43,"white",1,0,11,0,1,0,0,11,8,1,,8.179487,6.75,40,104,1.963433,14
3990,88,43,45,"white",1,0,11,0,1,0,0,11,8,1,0,9.294872,8.166667,40,58,1.968204,15
3991,68,47,21,"white",0,1,12,0,1,0,0,6,8,,0,1,0,2,52,2.106428,1
3991,69,47,21,"white",0,1,12,0,1,0,0,8,6,,0,2,.1666667,24,52,1.392373,2
3991,70,47,23,"white",0,1,12,0,1,0,0,4,6,0,0,3.134615,1.25,30,59,1.488152,3
3991,71,47,24,"white",0,1,12,0,1,0,0,4,6,0,0,4.096154,2.25,24,50,1.49388,4
3991,72,47,24,"white",0,1,12,0,1,0,0,9,7,0,0,5.057693,3.166667,40,50,1.376611,5
3991,73,47,26,"white",0,1,12,0,1,0,0,9,7,0,0,6.115385,4.25,40,55,1.394327,6
3991,75,47,28,"white",0,1,12,0,1,0,0,9,7,,0,7.115385,6.25,40,52,1.335179,7
3991,77,47,29,"white",0,1,12,0,1,0,0,9,7,0,0,8.166667,8.166667,40,52,1.321256,8
3991,78,47,31,"white",0,1,12,0,1,0,0,9,7,0,0,9.262821,9.25,40,57,1.308635,9
3991,80,47,33,"white",0,1,12,0,1,0,0,9,7,0,,11.25,11.25,37,98,1.232432,10
3991,82,47,35,"white",0,1,12,0,1,0,0,9,7,0,0,13.25,13.25,28,94,1.166271,11
3991,83,47,36,"white",0,1,12,0,1,0,0,8,8,0,0,14.33333,14.33333,30,55,1.1323,12
3991,85,47,38,"white",0,1,12,0,1,0,0,8,8,0,,16.33333,16.25,25,104,1.062731,13
3991,87,47,40,"white",0,1,12,0,1,0,0,8,8,0,,18.33333,18.25,50,104,1.714129,14
3991,88,47,41,"white",0,1,12,0,1,0,0,8,8,0,0,19.67949,19.58333,35,70,1.313671,15
3992,71,50,21,"white",0,1,14,0,1,0,0,9,7,,0,1.685897,.1666667,8,16,1.762589,4
3992,72,50,22,"white",1,0,14,0,1,0,0,12,3,,4,2.51282,.8333333,28,43,1.632719,5
3992,73,50,23,"white",1,0,14,0,1,0,0,12,3,0,0,3.570513,1,12,55,1.69072,6
3992,77,50,27,"white",1,0,14,0,1,0,0,12,3,1,0,5.570513,4.916667,40,52,1.503577,8
3992,78,50,28,"white",1,0,14,0,1,0,0,12,3,1,0,6.608974,6,40,54,1.642408,9
3992,80,50,30,"white",1,0,14,0,1,0,0,12,3,1,,8.493589,8,40,98,1.722849,10
3992,82,50,32,"white",1,0,14,0,1,0,0,12,3,1,,10.3782,10,40,98,1.771556,11
3992,83,50,33,"white",1,0,14,0,1,0,0,12,3,1,0,11.35897,10.91667,40,51,1.710755,12
3992,85,50,35,"white",1,0,14,0,1,0,0,12,3,1,,13.35897,13,40,104,1.721229,13
3992,87,50,37,"white",1,0,14,0,1,0,0,12,3,1,,15.35897,15,40,104,1.669472,14
3993,72,52,19,"white",0,1,12,0,1,0,0,,10,,13,1.538462,.75,30,27,1.313555,5
3993,73,52,20,"white",0,1,12,0,1,0,0,,,,0,2.269231,0,50,38,1.454573,6
3993,82,52,29,"white",0,0,12,0,1,0,0,9,7,0,29,5.038462,0,24,24,1.264473,11
3993,83,52,30,"white",0,0,12,0,1,0,0,6,5,,,5.038462,.5,40,,1.504077,12
3993,85,52,32,"white",0,0,12,0,1,0,0,1,10,0,6,6.807692,.3333333,40,92,1.499687,13
3993,87,52,34,"white",0,0,12,0,1,0,0,1,10,0,8,8.5,2.333333,40,88,1.552673,14
3994,72,53,18,"white",0,1,12,0,1,0,0,1,10,1,0,.3846154,,40,2,1.083509,5
3994,73,53,19,"white",1,0,12,0,1,0,0,,10,,0,.5,0,45,6,1.43437,6
3994,78,53,24,"white",1,0,12,0,1,0,0,6,6,,27,.5769231,0,8,4,1.098112,9
3994,82,53,28,"white",1,0,12,0,1,0,0,1,10,0,33,1.307692,0,32,20,1.264473,11
3994,83,53,29,"white",1,0,12,0,1,0,0,6,6,,,1.307692,.5,48,,1.321756,12
3994,85,53,31,"white",1,0,12,0,1,0,0,6,1,0,46,1.807692,.3333333,30,26,1.355816,13
3994,87,53,33,"white",1,0,12,0,1,0,0,1,,0,4,3.653846,2.333333,35,96,1.207312,14
3994,88,53,34,"white",1,0,12,0,1,0,0,6,6,0,0,4.423077,.1666667,40,40,1.253453,15
3995,80,47,32,"white",1,0,13,1,0,1,0,8,3,0,20,5.5,.25,40,22,1.465626,10
3995,82,47,34,"white",0,0,13,1,0,1,0,8,2,0,,7.384615,2.166667,41,98,1.578978,11
3996,82,50,31,"white",1,0,12,0,0,1,1,5,4,0,,5.173077,0,40,98,1.528227,11
3996,83,50,32,"white",1,0,12,0,0,1,1,6,5,0,,5.173077,.0833333,20,,1.358535,12
3996,85,50,34,"white",1,0,12,0,1,0,1,4,3,0,0,5.23077,.0833333,45,3,1.303671,13
3996,88,50,37,"white",1,0,12,0,1,0,1,4,4,,0,8.576923,2.416667,40,71,3.693819,15
3997,73,52,20,"white",1,0,12,0,0,1,0,11,3,0,4,1.884615,.5,40,27,1.363867,6
3997,75,52,22,"white",1,0,12,0,0,1,0,11,3,,0,2.884615,2.5,40,52,1.479759,7
3997,77,52,24,"white",1,0,12,0,0,0,0,11,3,0,0,3.846154,.4166667,40,50,1.561846,8
3997,78,52,25,"white",1,0,12,0,0,0,0,11,3,0,0,4.403846,1.5,18,29,1.563715,9
3997,82,52,29,"white",1,0,12,0,0,1,1,7,3,0,,6.307692,1.333333,40,53,1.574846,11
3997,83,52,30,"white",1,0,12,0,0,1,1,8,3,0,,6.307692,.75,40,,1.657267,12
3997,85,52,32,"white",1,0,12,0,0,1,1,8,3,0,,8.307693,2.75,40,104,1.663505,13
3997,87,52,34,"white",1,0,12,0,0,1,1,8,3,0,,10.30769,4.833333,40,104,1.785328,14
3997,88,52,35,"white",1,0,12,0,0,1,1,8,3,0,0,11.59615,6.166667,40,67,1.878838,15
3998,78,51,27,"white",0,1,18,1,0,0,0,11,3,,0,4.852564,1.416667,40,51,1.757796,9
3998,87,51,36,"white",1,0,18,1,0,1,1,11,1,,0,13.17949,.0833333,40,82,2.490326,14
3998,88,51,37,"white",1,0,18,1,0,1,1,11,1,0,0,14.5641,1.5,40,72,2.606439,15
3999,85,53,31,"white",1,0,16,1,0,0,0,5,2,0,,8.102564,1.083333,50,80,2.574007,13
3999,87,53,33,"white",1,0,16,1,0,0,0,5,1,0,,10.10256,3,50,104,2.736623,14
3999,88,53,35,"white",1,0,16,1,0,0,0,5,2,0,0,11.54487,4.5,40,75,2.962996,15
4000,75,53,21,"white",1,0,13,0,1,0,0,11,3,,2,2.75,.6666667,40,48,1.632811,7
4000,77,53,23,"white",1,0,13,0,1,0,0,11,3,0,0,3.75,.5,18,52,1.613925,8
4000,78,53,24,"white",1,0,13,0,1,0,0,11,3,0,,3.75,1.583333,2,,2.038823,9
4001,85,44,40,"white",1,0,14,0,0,1,0,11,13,0,0,8.576923,.3333333,20,43,1.826108,13
4001,87,44,42,"white",1,0,14,0,0,1,0,11,13,0,0,10.19231,2.416667,20,84,1.873858,14
4001,88,44,43,"white",1,0,14,0,0,1,0,11,13,0,0,11.46154,3.75,20,66,1.872668,15
4002,75,51,23,"white",0,0,8,0,1,0,0,1,10,,0,.7307693,.5833333,24,1,1.440539,7
4003,72,53,18,"white",0,1,11,0,1,0,0,1,10,,,1.083333,1.083333,48,,1.301507,5
4003,75,53,21,"white",1,0,11,0,0,0,0,11,3,,0,2.064103,1,54,51,.975324,7
4003,77,53,23,"white",1,0,11,0,0,0,0,11,3,1,13,2.814103,.3333333,38,39,1.718689,8
4003,78,53,24,"white",1,0,11,0,0,0,0,11,3,1,0,3.852564,1.416667,50,54,1.518865,9
4003,80,53,26,"white",1,0,11,0,0,0,0,11,1,1,,5.73718,3.416667,38,98,1.960322,10
4003,82,53,28,"white",1,0,11,0,0,0,0,11,1,1,,7.621795,5.333333,38,98,2.13653,11
4003,83,53,29,"white",1,0,11,0,0,0,0,12,1,1,0,8.660256,6.416667,40,54,2.079681,12
4003,85,53,31,"white",1,0,11,0,0,0,0,12,3,0,2,10.62179,1,38,102,2.233976,13
4003,87,53,33,"white",1,0,11,0,0,0,0,11,3,0,,12.62179,3.083333,40,104,2.239606,14
4003,88,53,35,"white",1,0,11,0,0,0,0,11,1,0,0,13.96795,4.416667,50,70,2.055403,15
4004,69,46,23,"white",1,0,10,0,1,0,0,6,8,,0,.1538462,.0833333,40,8,.6054413,2
4004,70,46,24,"white",1,0,10,0,1,0,0,6,8,,0,.5576923,.0833333,40,21,1.392373,3
4004,72,46,26,"white",0,0,10,0,0,1,0,6,8,,,.75,.75,48,,1.347073,5
4004,75,46,29,"white",0,0,10,0,0,0,0,6,8,,0,.8269231,.6666667,40,4,1.289716,7
4004,77,46,31,"white",0,0,10,0,0,0,0,6,8,0,,.9230769,,40,5,1.545998,8
4004,78,46,32,"white",0,0,10,0,0,0,0,9,7,0,52,1.019231,.0833333,12,5,1.066443,9
4005,69,47,21,"white",1,0,12,0,1,0,0,1,10,,0,.0769231,0,40,4,1.305509,2
4006,70,45,24,"white",1,0,15,0,0,1,0,4,3,0,5,1.942308,.9166667,40,47,1.865145,3
4006,71,45,25,"white",1,0,15,0,0,1,0,4,3,0,0,2.942308,1.916667,40,52,1.80869,4
4006,72,45,26,"white",1,0,15,0,0,1,0,4,3,0,0,3.942308,2.916667,40,52,1.769384,5
4006,73,45,27,"white",1,0,15,0,0,1,0,4,3,,,3.942308,3,40,,1.769384,6
4006,82,45,36,"white",1,0,15,0,1,0,0,6,6,0,0,4.211538,.0833333,15,4,1.664951,11
4007,68,45,22,"white",1,0,16,1,1,0,0,11,13,,3,.6153846,.4166667,40,32,1.956396,1
4007,70,45,24,"white",1,0,16,1,0,1,0,11,13,,0,1.923077,1.75,40,16,2.006739,3
4007,73,45,27,"white",1,0,16,1,0,0,0,11,13,1,13,2.442308,.4166667,40,21,2.022935,6
4007,75,45,29,"white",1,0,16,1,0,0,0,11,13,,0,2.442308,2.416667,40,0,1.932793,7
4007,80,45,34,"white",1,0,16,1,1,0,0,11,3,0,0,2.75,1.25,15,16,1.361746,10
4007,82,45,36,"white",1,0,16,1,1,0,0,11,13,1,0,3.826923,3.166667,40,56,1.934415,11
4007,83,45,37,"white",1,0,16,1,1,0,0,11,13,,0,4.788462,.0833333,3,50,2.04099,12
4007,85,45,39,"white",1,0,16,1,1,0,0,11,13,0,0,6.173077,.4166667,40,72,2.047808,13
4007,87,45,41,"white",1,0,16,1,0,0,1,11,13,0,0,7.711539,2.5,40,80,2.084861,14
4007,88,45,43,"white",1,0,16,1,0,0,1,11,13,0,0,8.884616,3.833333,40,61,2.278134,15
4008,78,48,29,"white",1,0,12,0,1,0,0,11,3,0,1,11.79487,.4166667,35,24,1.412484,9
4008,80,48,31,"white",1,0,12,0,1,0,0,11,3,0,0,12.96795,2.416667,33,61,1.441334,10
4008,82,48,33,"white",1,0,12,0,1,0,0,11,3,1,,14.85256,4.5,35,98,1.373715,11
4008,87,48,38,"white",1,0,12,0,1,0,0,11,3,0,,18.58333,1.416667,45,78,1.793708,14
4008,88,48,39,"white",1,0,12,0,1,0,0,11,3,0,0,20.04487,2.916667,40,76,1.941991,15
4009,68,49,19,"white",0,1,12,0,1,0,0,1,10,,0,.2307692,.0833333,25,12,.9339457,1
4009,69,49,20,"white",0,1,12,0,1,0,0,6,8,,0,.6153846,.1666667,48,20,1.157089,2
4009,70,49,21,"white",1,0,12,0,0,1,0,6,8,,6,1,.3333333,40,20,1.114742,3
4009,71,49,22,"white",1,0,12,0,1,0,0,6,4,,0,1.211538,.3333333,40,11,1.461484,4
4009,73,49,24,"white",1,0,12,0,0,0,0,4,3,,0,1.615385,.1666667,40,15,.9011876,6
4009,75,49,26,"white",1,0,12,0,1,0,0,6,8,,0,2.076923,0,40,24,1.440539,7
4009,80,49,30,"white",0,0,12,0,0,1,0,6,8,0,2,5.903846,0,40,94,1.465626,10
4009,85,49,35,"white",1,0,12,0,0,0,1,6,8,0,,7.903846,1.916667,36,104,1.128623,13
4009,87,49,38,"white",0,0,12,0,1,0,0,6,8,0,3,9.846154,4,40,101,1.029977,14
4009,88,49,39,"white",0,0,12,0,1,0,0,6,8,,0,11.28846,4.916667,40,75,.9922369,15
4010,69,50,18,"white",0,0,12,0,1,0,0,4,6,,3,.3846154,.0833333,40,14,1.627093,2
4010,70,50,19,"white",1,0,12,0,0,0,0,6,4,,0,.4423077,.1666667,48,3,1.114742,3
4010,77,50,26,"white",1,0,12,0,0,0,0,9,7,0,0,2.461539,.3333333,16,52,1.036237,8
4010,80,50,29,"white",1,0,12,0,0,0,0,6,3,0,0,5.057693,.25,24,86,1.714567,10
4011,80,48,31,"white",1,0,13,0,1,0,0,7,2,0,,20.46795,20.41667,40,98,2.308342,10
4011,82,48,33,"white",0,0,13,0,1,0,0,7,2,0,,22.5,22.5,43,98,2.373975,11
4011,83,48,34,"white",0,0,13,0,1,0,0,7,1,,0,23.46154,.5833333,4,50,4.828314,12
4011,85,48,36,"white",0,0,13,0,1,0,0,7,2,0,,25.46154,19.66667,40,104,2.517089,13
4011,87,48,38,"white",0,0,13,0,1,0,0,7,2,0,,27.46154,21.66667,40,104,2.663015,14
4011,88,48,40,"white",0,0,13,0,1,0,0,7,2,0,0,28.88461,23.08333,45,74,2.517644,15
4013,82,43,38,"white",1,0,13,0,1,0,0,11,3,1,3,1.314103,.6666667,32,30,1.543297,11
4013,83,43,39,"white",1,0,13,0,1,0,0,11,3,1,0,2.294872,1.583333,20,51,1.71249,12
4013,85,43,41,"white",1,0,13,0,1,0,0,11,3,0,0,4.198718,3.666667,32,99,1.746547,13
4013,87,43,43,"white",1,0,13,0,1,0,0,11,3,0,,6.198718,5.666667,32,104,1.781112,14
4013,88,43,45,"white",1,0,13,0,1,0,0,11,3,0,0,7.621795,7.083333,36,74,1.856449,15
4014,75,53,21,"white",1,0,12,0,1,0,0,6,8,,2,1.75,.4166667,35,15,1.025024,7
4014,78,53,24,"white",1,0,12,0,1,0,0,7,3,,,2.673077,.5833333,40,,1.587343,9
4014,82,53,28,"white",1,0,12,0,1,0,0,6,2,0,,6.057693,4.25,45,78,2.302585,11
4014,83,53,29,"white",1,0,12,0,1,0,0,6,2,0,17,6.73077,4.916667,50,35,2.462149,12
4014,85,53,31,"white",1,0,12,0,1,0,0,6,2,0,,8.5,1.083333,40,92,2.84672,13
4014,87,53,33,"white",1,0,12,0,1,0,0,7,2,0,,10.5,3.083333,40,104,2.777489,14
4014,88,53,35,"white",1,0,12,0,1,0,0,5,2,0,0,11.84615,4.416667,50,70,2.411562,15
4015,70,51,18,"white",0,1,12,0,0,0,0,9,4,,0,2.269231,.1666667,30,44,1.361601,3
4015,71,51,19,"white",1,0,12,0,0,0,0,5,3,1,0,3.269231,1.666667,40,52,1.663622,4
4015,72,51,20,"white",1,0,12,0,0,0,0,5,3,,7,3.826923,2.166667,40,29,1.663622,5
4015,73,51,21,"white",1,0,12,0,1,0,0,4,3,,7,4.788462,.6666667,40,50,1.454573,6
4015,75,51,23,"white",1,0,12,0,1,0,0,12,3,,0,4.788462,.8333333,40,0,1.457301,7
4015,83,51,31,"white",1,0,12,0,1,0,0,6,3,0,,6.615385,,13,,1.168778,12
4015,85,51,33,"white",1,0,12,0,1,0,0,6,4,0,0,8.076923,1.5,11,76,1.184976,13
4015,87,51,35,"white",1,0,12,0,0,0,1,11,3,0,0,9.884615,.5833333,20,94,1.325095,14
4015,88,51,37,"white",1,0,12,0,0,0,1,6,13,,0,10.90385,.8333333,20,53,1.07378,15
4016,69,42,26,"white",1,0,16,1,1,0,0,11,13,,0,1.461538,1,50,38,1.921217,2
4016,70,42,27,"white",1,0,16,1,0,0,0,11,13,,2,2.25,1.333333,55,41,1.847109,3
4016,71,42,28,"white",1,0,16,1,0,0,0,11,13,1,0,3.211538,1.5,55,50,1.979387,4
4016,72,42,29,"white",1,0,16,1,0,0,0,11,13,0,0,3.903846,.25,4,36,2.776329,5
4017,75,47,27,"white",1,0,12,0,1,0,0,6,4,,2,.25,.25,40,10,1.275664,7
4017,77,47,29,"white",1,0,12,0,1,0,0,6,3,0,0,2.166667,2.166667,40,52,1.445242,8
4017,78,47,30,"white",0,0,12,0,0,1,0,6,3,0,0,3.25,3.25,40,55,1.642408,9
4017,80,47,32,"white",1,0,12,0,1,0,0,12,3,0,,5.134615,.3333333,38,98,1.396633,10
4017,82,47,34,"white",1,0,12,0,0,0,1,7,3,0,,7.019231,.25,38,98,1.60543,11
4017,83,47,35,"white",1,0,12,0,0,0,1,7,3,0,0,7.980769,1.25,38,50,1.729673,12
